oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
310103300023972,45020133,2458204.703209888,58204.201331,14.6056166,0.0149762109,0,zg,113.1421131,-20.0134969,0.785000026,-0.00999999978,20180327201331,310,3.0,3.0,19.0599995,26.1519299,0.0448538177,-0.121451579,3.86762076e-05,30,1.78100002,1
310103300023972,45115494,2458205.656755478,58205.1549421,14.6253014,0.0150159458,0,zg,113.1420725,-20.0134249,1.296,-0.0240000002,20180328154942,310,3.0,3.0,18.8899994,26.2390499,0.0490815304,-0.123070598,5.59261243e-05,30,1.597,1
310103300023972,45213388,2458206.6356345653,58206.1338889,14.5771713,0.0149194542,0,zg,113.1421145,-20.0135509,0.532000005,-0.0109999999,20180329133819,310,3.0,3.0,19.75,26.1817265,0.0301351994,-0.0993758142,1.43189091e-05,30,1.57299995,1
310103300023972,45216901,2458206.670759419,58206.1690162,14.5652733,0.0148959402,0,zg,113.142115,-20.0135589,0.796999991,-0.0199999996,20180329169005,310,3.0,3.0,19.7099991,26.1578007,0.0315621868,-0.0720215961,1.54283607e-05,30,1.64499998,1
310103300023972,47514163,2458229.64169999,58229.1416319,14.5941401,0.0149532184,0,zg,113.1420719,-20.0133845,1.18900001,0.0390000008,20180421141620,310,3.0,3.0,18.8799992,26.1280098,0.0497401617,-0.114935055,5.58696884e-05,30,1.84500003,1
310103300023972,48214967,2458236.649224119,58236.1496759,14.5496864,0.0148653369,0,zg,113.1421189,-20.0135478,0.61500001,0.00200000009,20180428149641,310,3.0,3.0,19.0400009,25.9718761,0.0423209183,-0.0684967041,3.08517228e-05,30,2.13700008,1
310103300023972,67150570,2458426.0067334217,58425.505706,14.5757618,0.0149166612,0,zg,113.1421042,-20.0135689,0.675000012,0.0299999993,20181103505706,310,3.0,3.0,19.8600006,26.2179356,0.0335628428,-0.0822190717,1.70666281e-05,30,1.62100005,1
310103300023972,67544013,2458429.9414542653,58429.4401389,14.5479298,0.0148619013,0,zg,113.1421192,-20.0135743,0.720000029,-0.0,20181107440139,310,3.0,3.0,21.1599998,26.1429577,0.019772362,-0.04805585,6.01530201e-06,30,1.85899997,1
310103300023972,67643665,2458430.9380426,58430.4366551,14.5376816,0.0148419179,0,zg,113.1421184,-20.0135823,0.31400001,0.00400000019,20181108436655,310,3.0,3.0,21.2399998,26.1504002,0.0179027431,-0.040564578,5.01764725e-06,30,1.86500001,1
310103300023972,67844282,2458432.9443556825,58432.4428241,14.5479689,0.0148619777,0,zg,113.1421124,-20.0135587,0.467000008,-0.00999999978,20181110442824,310,3.0,3.0,20.9099998,26.1641502,0.0196975227,-0.0631734952,5.97990584e-06,30,1.78400004,1
310103300023972,68043572,2458434.937402232,58434.4357292,14.5165806,0.014801072,0,zg,113.1421235,-20.0135999,0.917999983,0.0199999996,20181112435729,310,3.0,3.0,19.5599995,26.1866665,0.0446339808,-0.0651974902,3.11176154e-05,30,1.79400003,1
310103300023972,68347251,2458437.974396591,58437.4725116,14.5532331,0.0148722809,0,zg,113.142122,-20.0135734,0.324000001,0.00100000005,20181115472500,310,3.0,3.0,20.4599991,26.1985397,0.0233477745,-0.0590795204,8.37216521e-06,30,1.62100005,1
310103300023972,68443956,2458438.9415116836,58438.4395602,14.60783,0.0149806608,0,zg,113.1420916,-20.0135657,0.377000004,-0.00700000022,20181116439560,310,3.0,3.0,20.5200005,25.9631615,0.0304979645,-0.0730666295,1.43980969e-05,30,1.71399999,1
310103300023972,68551129,2458440.0133208805,58439.5112963,14.5284786,0.0148240533,0,zg,113.1421258,-20.0135696,0.902999997,-0.0469999984,20181117511296,310,3.0,3.0,20.8299999,25.9187241,0.0225159898,-0.0572033338,7.96947279e-06,30,1.62800002,1
310103300023972,68746005,2458441.962213696,58441.4600579,14.5437431,0.0148537261,0,zg,113.14212,-20.0135552,0.550999999,-0.0219999999,20181119460058,310,3.0,3.0,20.9799995,26.177906,0.0190955643,-0.0635160357,5.61090337e-06,30,1.62399995,1
310103300023972,68948201,2458443.9843033897,58443.4820139,14.5780878,0.0149212712,0,zg,113.1421195,-20.0135446,0.5,-0.00400000019,20181121482014,310,3.0,3.0,20.0400009,26.2344513,0.0251135472,-0.106098391,1.00005445e-05,30,1.60599995,1
310103300023972,69643538,2458450.9381099693,58450.4353819,14.5500641,0.0148660764,0,zg,113.1421091,-20.0135844,0.624000013,-0.0109999999,20181128435347,310,3.0,3.0,19.9200001,25.939249,0.0261337049,-0.0364767984,1.03725133e-05,30,1.62399995,1
310103300023972,71441837,2458468.922051319,58468.4183796,14.5415039,0.0148493601,0,zg,113.1421188,-20.0135796,0.588,-0.0320000015,20181216418380,310,3.0,3.0,20.9799995,26.2017441,0.0201348104,-0.0484877564,6.2862714e-06,30,1.60899997,1
310103300023972,71846695,2458472.9707947434,58472.466956,14.5701132,0.014905489,0,zg,113.1421134,-20.0135779,0.296999991,-0.0,20181220466956,310,3.0,3.0,19.5499992,26.1741295,0.031519305,-0.0608645566,1.52971588e-05,30,1.824,1
310103300023972,72228738,2458476.7913636216,58476.2873843,14.5710983,0.0149074346,0,zg,113.142105,-20.0135514,0.660000026,-0.00800000038,20181224287384,310,3.0,3.0,19.4099998,26.1484032,0.033735998,-0.0772740245,1.76169397e-05,30,2.10599995,1
310103300023972,72646172,2458480.965837795,58480.4617245,14.5597839,0.0148851359,0,zg,113.1421177,-20.0135478,0.672999978,-0.0,20181228461713,310,3.0,3.0,19.2600002,26.0951061,0.0408048071,-0.0551592819,2.63915135e-05,30,1.96399999,1
310103300023972,72728648,2458481.7906187787,58481.2864815,14.5600042,0.014885569,0,zg,113.1420893,-20.0135378,0.58099997,0.00499999989,20181229286481,310,3.0,3.0,19.9200001,26.122345,0.0306658894,-0.0644348413,1.4463636e-05,30,1.96200001,1
310103300023972,72848241,2458482.986589528,58482.482419,14.6573572,0.0150814718,0,zg,113.1421406,-20.0135683,0.621999979,0.0,20181230482384,310,3.0,3.0,19.6000004,26.0057182,0.0478618927,-0.047921326,3.41086161e-05,30,2.30900002,1
310103300023972,73344876,2458487.953051125,58487.4487616,14.5638924,0.0148932207,0,zg,113.1421324,-20.0135691,0.657999992,-0.00200000009,20190104448750,310,3.0,3.0,20.5799999,26.1232548,0.0198069382,-0.0526722223,5.98026509e-06,30,2.02900004,1
310103300023972,73741909,2458491.923459093,58491.4190972,14.5859079,0.0149368048,0,zg,113.1421136,-20.0135204,1.04799998,0.00400000019,20190108419086,310,3.0,3.0,19.7900009,26.193018,0.0368205123,-0.12686424,2.17015713e-05,30,1.80700004,1
310103300023972,73924872,2458493.7531152,58493.2487269,14.5045843,0.0147780282,0,zg,113.1421093,-20.0135604,0.970000029,-0.00499999989,20190110248715,310,3.0,3.0,20.3099995,26.0865726,0.0340741053,-0.0382024422,1.74649467e-05,30,1.96000004,1
310103300023972,75320645,2458507.710902524,58507.2064583,14.5230989,0.0148136476,0,zg,113.1421007,-20.0135812,0.508000016,-0.0140000004,20190124206458,310,3.0,3.0,19.8799992,26.0972595,0.0265720841,-0.0428952836,1.07572523e-05,30,2.00399995,1
310103300023972,75418953,2458508.6939754444,58508.189537,14.6168146,0.0149987685,0,zg,113.1420943,-20.013591,0.838,-0.00600000005,20190125189537,310,3.0,3.0,19.2399998,26.0910568,0.0490258187,-0.0693121031,3.90610985e-05,30,2.19099998,1
310103300023972,75525017,2458509.7546044243,58509.2501736,14.5573196,0.0148802958,0,zg,113.1420921,-20.0135859,0.898000002,0.00300000003,20190126250162,310,3.0,3.0,20.0100002,26.1932087,0.0290077887,-0.0635646582,1.31628603e-05,30,1.65400004,1
310103300023972,75619490,2458510.699330131,58510.1949074,14.5810165,0.0149270808,0,zg,113.1420579,-20.0135704,0.556999981,-0.00300000003,20190127194896,310,3.0,3.0,19.3600006,25.9981651,0.0498893708,-0.0599911064,3.89112211e-05,30,2.04299998,1
310103300023972,76923127,2458523.7354658586,58523.2312731,14.569417,0.0149041135,0,zg,113.1421119,-20.0135645,0.843999982,-0.00800000038,20190209231273,310,3.0,3.0,20.6900005,26.0878201,0.0212619733,-0.0974291563,7.00029295e-06,30,1.59599996,1
310103300023972,77024087,2458524.7450455236,58524.2408796,14.555953,0.0148776136,0,zg,113.142123,-20.013568,0.372000009,-0.00600000005,20190210240868,310,3.0,3.0,20.7900009,26.2034683,0.0198984556,-0.077434741,6.28616954e-06,30,1.57599998,1
310103300023972,78023186,2458534.735698005,58534.2318634,14.5484495,0.0148629174,0,zg,113.1420805,-20.0135811,0.694000006,-0.00999999978,20190220231852,310,3.0,3.0,18.8700008,26.1388206,0.0448960625,-0.0140187237,3.7169706e-05,30,1.56900001,1
310103300023972,78521222,2458539.715849351,58539.2122222,14.5349703,0.0148366466,0,zg,113.1421151,-20.0135836,0.497999996,-0.0199999996,20190225212211,310,3.0,3.0,20.8899994,26.1523933,0.0210163873,-0.0388548262,6.87662396e-06,30,1.56799996,1
310103300023972,78617092,2458540.6745100557,58540.1709259,14.537837,0.0148422206,0,zg,113.1421066,-20.0135685,0.515999973,-0.0109999999,20190226170926,310,3.0,3.0,20.9699993,26.1761246,0.0201331433,-0.0704790279,6.32756337e-06,30,1.63399994,1
310103300023972,78922628,2458543.729725504,58543.2262847,14.5467987,0.0148596903,0,zg,113.1421203,-20.0135772,0.483999997,-0.00400000019,20190301226285,310,3.0,3.0,20.3400002,26.0520992,0.0237178151,-0.0584594607,8.47381762e-06,30,1.58899999,1
310103300023972,80618923,2458560.6917247856,58560.1892361,14.5999823,0.0149649074,0,zg,113.1420803,-20.01352,0.910000026,-0.00100000005,20190318189236,310,3.0,3.0,19.1800003,26.2122841,0.0439736694,-0.132849902,3.44076652e-05,30,1.60899997,1
310103300023972,80721942,2458561.7218448254,58561.2194213,14.5648041,0.0148950163,0,zg,113.1421136,-20.013583,0.809000015,0.00400000019,20190319219387,310,3.0,3.0,18.8199997,26.0709896,0.0433948338,-0.0856899619,4.28322237e-05,30,1.74899995,1
310103300023972,80818857,2458562.690938,58562.1885764,14.61057,0.0149861751,0,zg,113.1421113,-20.0135306,0.354999989,-0.00999999978,20190320188576,310,3.0,3.0,18.6100006,26.1146069,0.0455574542,-0.110693537,6.02722175e-05,30,1.62300003,1
310103300023972,81419339,2458568.695356042,58568.1933912,14.5349321,0.014836573,0,zg,113.1421175,-20.0135752,0.629000008,-0.0320000015,20190326193391,310,3.0,3.0,20.5400009,25.9959698,0.0201536585,-0.0397024378,6.3131115e-06,30,1.71000004,1
310103300023972,81922748,2458573.729105467,58573.2274884,14.5490875,0.0148641653,0,zg,113.1421186,-20.0135734,0.851999998,-0.00499999989,20190331227488,310,3.0,3.0,19.8799992,25.8858528,0.0338319242,-0.0473662652,1.79537674e-05,30,2.14199996,1
310103300023972,83116956,2458585.670313587,58585.1695602,14.5504713,0.0148668718,0,zg,113.1421168,-20.0135821,0.731999993,-0.00300000003,20190412169560,310,3.0,3.0,19.5100002,26.0036945,0.0311162919,-0.0553604886,1.49041671e-05,30,1.86300004,1
310103300023972,83214798,2458586.648667177,58586.1479861,14.5535994,0.014872998,0,zg,113.1421454,-20.0135724,0.666999996,-0.00200000009,20190413147986,310,3.0,3.0,19.4599991,26.0229988,0.0360172875,-0.066055432,2.01103921e-05,30,1.73099995,1
310103300023972,100448013,2458758.9787776596,58758.4801389,14.5290909,0.0148252416,0,zg,113.1421183,-20.0135777,0.626999974,-0.0240000002,20191002479687,310,3.0,3.0,20.4300003,25.8472309,0.024229208,-0.0406094231,8.94808909e-06,30,2.67400002,1
310103300023972,101348275,2458767.982043012,58767.4827546,14.5546656,0.0148750888,0,zg,113.142126,-20.013561,0.597000003,-0.0,20191011482755,310,3.0,3.0,19.8700008,25.9560909,0.0300745275,-0.0685691163,1.39880576e-05,30,2.14199996,1
